country,coverage,measure,year,month,flights
ESP,"NAT",CAF_PAS,2017,M08,30443
FIN,"NAT",CAF_PAS,2017,M08,3128
FRA,"NAT",CAF_PAS,2017,M08,25687
HRV,"NAT",CAF_PAS,2017,M08,929
HUN,"NAT",CAF_PAS,2017,M08,0
IRL,"NAT",CAF_PAS,2017,M08,251
ISL,"NAT",CAF_PAS,2017,M08,8
ITA,"NAT",CAF_PAS,2017,M08,24601
LTU,"NAT",CAF_PAS,2017,M08,0
LUX,"NAT",CAF_PAS,2017,M08,2
LVA,"NAT",CAF_PAS,2017,M08,30
MNE,"NAT",CAF_PAS,2017,M08,0
MKD,"NAT",CAF_PAS,2017,M08,0
MLT,"NAT",CAF_PAS,2017,M08,61
NLD,"NAT",CAF_PAS,2017,M08,13
NOR,"NAT",CAF_PAS,2017,M08,19822
POL,"NAT",CAF_PAS,2017,M08,2779
PRT,"NAT",CAF_PAS,2017,M08,5771
ROU,"NAT",CAF_PAS,2017,M08,1586
RS,"NAT",CAF_PAS,2017,M08,2
SWE,"NAT",CAF_PAS,2017,M08,8348
SVN,"NAT",CAF_PAS,2017,M08,0
SVK,"NAT",CAF_PAS,2017,M08,57
TUR,"NAT",CAF_PAS,2017,M08,34161
GBR,"NAT",CAF_PAS,2017,M08,32679
AUT,TOTAL,CAF_PAS,2017,M08,23882
BEL,TOTAL,CAF_PAS,2017,M08,26451
BGR,TOTAL,CAF_PAS,2017,M08,12195
CHE,TOTAL,CAF_PAS,2017,M08,40026
CYP,TOTAL,CAF_PAS,2017,M08,9019
CZE,TOTAL,CAF_PAS,2017,M08,14714
DEU,TOTAL,CAF_PAS,2017,M08,157167
DNK,TOTAL,CAF_PAS,2017,M08,26984
EST,TOTAL,CAF_PAS,2017,M08,3464
GRC,TOTAL,CAF_PAS,2017,M08,60330
ESP,TOTAL,CAF_PAS,2017,M08,152763
FIN,TOTAL,CAF_PAS,2017,M08,15879
FRA,TOTAL,CAF_PAS,2017,M08,118770
HRV,TOTAL,CAF_PAS,2017,M08,12391
HUN,TOTAL,CAF_PAS,2017,M08,8902
IRL,TOTAL,CAF_PAS,2017,M08,24202
ISL,TOTAL,CAF_PAS,2017,M08,6357
ITA,TOTAL,CAF_PAS,2017,M08,111840
LTU,TOTAL,CAF_PAS,2017,M08,3724
LUX,TOTAL,CAF_PAS,2017,M08,4364
LVA,TOTAL,CAF_PAS,2017,M08,6606
MNE,TOTAL,CAF_PAS,2017,M08,3137
MKD,TOTAL,CAF_PAS,2017,M08,1671
MLT,TOTAL,CAF_PAS,2017,M08,4536
NLD,TOTAL,CAF_PAS,2017,M08,51049
NOR,TOTAL,CAF_PAS,2017,M08,38233
POL,TOTAL,CAF_PAS,2017,M08,30854
PRT,TOTAL,CAF_PAS,2017,M08,37323
ROU,TOTAL,CAF_PAS,2017,M08,14661
RS,TOTAL,CAF_PAS,2017,M08,5936
SWE,TOTAL,CAF_PAS,2017,M08,31746
SVN,TOTAL,CAF_PAS,2017,M08,2437
SVK,TOTAL,CAF_PAS,2017,M08,2759
TUR,TOTAL,CAF_PAS,2017,M08,98618
GBR,TOTAL,CAF_PAS,2017,M08,189917
AUT,INTL,CAF_PAS,2017,M07,23499
BEL,INTL,CAF_PAS,2017,M07,26543
BGR,INTL,CAF_PAS,2017,M07,11976
CHE,INTL,CAF_PAS,2017,M07,39880
CYP,INTL,CAF_PAS,2017,M07,8707
CZE,INTL,CAF_PAS,2017,M07,14390
DEU,INTL,CAF_PAS,2017,M07,139179
DNK,INTL,CAF_PAS,2017,M07,24220
EST,INTL,CAF_PAS,2017,M07,3093
GRC,INTL,CAF_PAS,2017,M07,47130
ESP,INTL,CAF_PAS,2017,M07,123216
FIN,INTL,CAF_PAS,2017,M07,12560
FRA,INTL,CAF_PAS,2017,M07,94551
HRV,INTL,CAF_PAS,2017,M07,11827
HUN,INTL,CAF_PAS,2017,M07,8966
IRL,INTL,CAF_PAS,2017,M07,24271
ISL,INTL,CAF_PAS,2017,M07,6331
ITA,INTL,CAF_PAS,2017,M07,87425
LTU,INTL,CAF_PAS,2017,M07,3699
LUX,INTL,CAF_PAS,2017,M07,4574
LVA,INTL,CAF_PAS,2017,M07,6422
MNE,INTL,CAF_PAS,2017,M07,3133
MKD,INTL,CAF_PAS,2017,M07,1561
MLT,INTL,CAF_PAS,2017,M07,4426
NLD,INTL,CAF_PAS,2017,M07,50838
NOR,INTL,CAF_PAS,2017,M07,19575
POL,INTL,CAF_PAS,2017,M07,28038
PRT,INTL,CAF_PAS,2017,M07,31375
ROU,INTL,CAF_PAS,2017,M07,12989
RS,INTL,CAF_PAS,2017,M07,5953
SWE,INTL,CAF_PAS,2017,M07,22861
SVN,INTL,CAF_PAS,2017,M07,2409
SVK,INTL,CAF_PAS,2017,M07,2766
TUR,INTL,CAF_PAS,2017,M07,62826
GBR,INTL,CAF_PAS,2017,M07,156683
AUT,"NAT",CAF_PAS,2017,M07,901
BEL,"NAT",CAF_PAS,2017,M07,544
BGR,"NAT",CAF_PAS,2017,M07,373
CHE,"NAT",CAF_PAS,2017,M07,849
CYP,"NAT",CAF_PAS,2017,M07,0
CZE,"NAT",CAF_PAS,2017,M07,206
DEU,"NAT",CAF_PAS,2017,M07,20922
DNK,"NAT",CAF_PAS,2017,M07,2669
EST,"NAT",CAF_PAS,2017,M07,211
GRC,"NAT",CAF_PAS,2017,M07,12497
ESP,"NAT",CAF_PAS,2017,M07,30777
FIN,"NAT",CAF_PAS,2017,M07,2158
FRA,"NAT",CAF_PAS,2017,M07,29206
HRV,"NAT",CAF_PAS,2017,M07,904
HUN,"NAT",CAF_PAS,2017,M07,0
IRL,"NAT",CAF_PAS,2017,M07,261
ISL,"NAT",CAF_PAS,2017,M07,11
ITA,"NAT",CAF_PAS,2017,M07,25915
LTU,"NAT",CAF_PAS,2017,M07,1
LUX,"NAT",CAF_PAS,2017,M07,1
LVA,"NAT",CAF_PAS,2017,M07,30
MNE,"NAT",CAF_PAS,2017,M07,1
MKD,"NAT",CAF_PAS,2017,M07,0
MLT,"NAT",CAF_PAS,2017,M07,0
NLD,"NAT",CAF_PAS,2017,M07,14
NOR,"NAT",CAF_PAS,2017,M07,16333
POL,"NAT",CAF_PAS,2017,M07,2777
PRT,"NAT",CAF_PAS,2017,M07,5650
ROU,"NAT",CAF_PAS,2017,M07,1559
RS,"NAT",CAF_PAS,2017,M07,1
SWE,"NAT",CAF_PAS,2017,M07,6432
SVN,"NAT",CAF_PAS,2017,M07,0
SVK,"NAT",CAF_PAS,2017,M07,64
TUR,"NAT",CAF_PAS,2017,M07,33778
GBR,"NAT",CAF_PAS,2017,M07,32163
AUT,TOTAL,CAF_PAS,2017,M07,24400
BEL,TOTAL,CAF_PAS,2017,M07,27087
BGR,TOTAL,CAF_PAS,2017,M07,12349
CHE,TOTAL,CAF_PAS,2017,M07,40729
CYP,TOTAL,CAF_PAS,2017,M07,8707
CZE,TOTAL,CAF_PAS,2017,M07,14596
DEU,TOTAL,CAF_PAS,2017,M07,160101
DNK,TOTAL,CAF_PAS,2017,M07,26889
EST,TOTAL,CAF_PAS,2017,M07,3304
GRC,TOTAL,CAF_PAS,2017,M07,59627
ESP,TOTAL,CAF_PAS,2017,M07,153993
FIN,TOTAL,CAF_PAS,2017,M07,14718
FRA,TOTAL,CAF_PAS,2017,M07,123757
HRV,TOTAL,CAF_PAS,2017,M07,12731
HUN,TOTAL,CAF_PAS,2017,M07,8966
IRL,TOTAL,CAF_PAS,2017,M07,24532
ISL,TOTAL,CAF_PAS,2017,M07,6342
ITA,TOTAL,CAF_PAS,2017,M07,113340
LTU,TOTAL,CAF_PAS,2017,M07,3700
LUX,TOTAL,CAF_PAS,2017,M07,4575
LVA,TOTAL,CAF_PAS,2017,M07,6452
MNE,TOTAL,CAF_PAS,2017,M07,3134
MKD,TOTAL,CAF_PAS,2017,M07,1561
MLT,TOTAL,CAF_PAS,2017,M07,4426
NLD,TOTAL,CAF_PAS,2017,M07,50852
NOR,TOTAL,CAF_PAS,2017,M07,35908
POL,TOTAL,CAF_PAS,2017,M07,30815
PRT,TOTAL,CAF_PAS,2017,M07,37025
ROU,TOTAL,CAF_PAS,2017,M07,14548
RS,TOTAL,CAF_PAS,2017,M07,5954
SWE,TOTAL,CAF_PAS,2017,M07,29293
SVN,TOTAL,CAF_PAS,2017,M07,2409
SVK,TOTAL,CAF_PAS,2017,M07,2830
TUR,TOTAL,CAF_PAS,2017,M07,96604
GBR,TOTAL,CAF_PAS,2017,M07,188846
AUT,INTL,CAF_PAS,2017,M06,22428
BEL,INTL,CAF_PAS,2017,M06,25126
BGR,INTL,CAF_PAS,2017,M06,9574
CHE,INTL,CAF_PAS,2017,M06,37764
CYP,INTL,CAF_PAS,2017,M06,7694
CZE,INTL,CAF_PAS,2017,M06,13527
DEU,INTL,CAF_PAS,2017,M06,133124
DNK,INTL,CAF_PAS,2017,M06,23938
EST,INTL,CAF_PAS,2017,M06,3064
GRC,INTL,CAF_PAS,2017,M06,38708
ESP,INTL,CAF_PAS,2017,M06,110963
FIN,INTL,CAF_PAS,2017,M06,12478
FRA,INTL,CAF_PAS,2017,M06,84650
HRV,INTL,CAF_PAS,2017,M06,9137
HUN,INTL,CAF_PAS,2017,M06,8319
IRL,INTL,CAF_PAS,2017,M06,23282
ISL,INTL,CAF_PAS,2017,M06,5629
ITA,INTL,CAF_PAS,2017,M06,79509
LTU,INTL,CAF_PAS,2017,M06,4513
LUX,INTL,CAF_PAS,2017,M06,4647
LVA,INTL,CAF_PAS,2017,M06,6235
MNE,INTL,CAF_PAS,2017,M06,2726
MKD,INTL,CAF_PAS,2017,M06,1298
MLT,INTL,CAF_PAS,2017,M06,3919
NLD,INTL,CAF_PAS,2017,M06,48277
NOR,INTL,CAF_PAS,2017,M06,18006
POL,INTL,CAF_PAS,2017,M06,26536
PRT,INTL,CAF_PAS,2017,M06,28389
ROU,INTL,CAF_PAS,2017,M06,11911
RS,INTL,CAF_PAS,2017,M06,5257
SWE,INTL,CAF_PAS,2017,M06,23250
SVN,INTL,CAF_PAS,2017,M06,2147
SVK,INTL,CAF_PAS,2017,M06,2015
TUR,INTL,CAF_PAS,2017,M06,53012
GBR,INTL,CAF_PAS,2017,M06,148891
AUT,"NAT",CAF_PAS,2017,M06,927
BEL,"NAT",CAF_PAS,2017,M06,588
BGR,"NAT",CAF_PAS,2017,M06,320
CHE,"NAT",CAF_PAS,2017,M06,822
CYP,"NAT",CAF_PAS,2017,M06,3
CZE,"NAT",CAF_PAS,2017,M06,322
DEU,"NAT",CAF_PAS,2017,M06,20905
DNK,"NAT",CAF_PAS,2017,M06,3521
EST,"NAT",CAF_PAS,2017,M06,203
GRC,"NAT",CAF_PAS,2017,M06,10789
ESP,"NAT",CAF_PAS,2017,M06,28872
FIN,"NAT",CAF_PAS,2017,M06,2984
FRA,"NAT",CAF_PAS,2017,M06,28873
HRV,"NAT",CAF_PAS,2017,M06,881
HUN,"NAT",CAF_PAS,2017,M06,3
IRL,"NAT",CAF_PAS,2017,M06,240
ISL,"NAT",CAF_PAS,2017,M06,14
ITA,"NAT",CAF_PAS,2017,M06,23721
LTU,"NAT",CAF_PAS,2017,M06,0
LUX,"NAT",CAF_PAS,2017,M06,1
LVA,"NAT",CAF_PAS,2017,M06,34
MNE,"NAT",CAF_PAS,2017,M06,0
MKD,"NAT",CAF_PAS,2017,M06,0
MLT,"NAT",CAF_PAS,2017,M06,0
NLD,"NAT",CAF_PAS,2017,M06,16
NOR,"NAT",CAF_PAS,2017,M06,19842
POL,"NAT",CAF_PAS,2017,M06,2711
PRT,"NAT",CAF_PAS,2017,M06,5395
ROU,"NAT",CAF_PAS,2017,M06,1557
RS,"NAT",CAF_PAS,2017,M06,1
SWE,"NAT",CAF_PAS,2017,M06,9162
SVN,"NAT",CAF_PAS,2017,M06,0
SVK,"NAT",CAF_PAS,2017,M06,94
TUR,"NAT",CAF_PAS,2017,M06,30322
GBR,"NAT",CAF_PAS,2017,M06,31567
AUT,TOTAL,CAF_PAS,2017,M06,23355
BEL,TOTAL,CAF_PAS,2017,M06,25714
BGR,TOTAL,CAF_PAS,2017,M06,9894
CHE,TOTAL,CAF_PAS,2017,M06,38586
CYP,TOTAL,CAF_PAS,2017,M06,7697
CZE,TOTAL,CAF_PAS,2017,M06,13849
DEU,TOTAL,CAF_PAS,2017,M06,154029
DNK,TOTAL,CAF_PAS,2017,M06,27459
EST,TOTAL,CAF_PAS,2017,M06,3267
GRC,TOTAL,CAF_PAS,2017,M06,49497
ESP,TOTAL,CAF_PAS,2017,M06,139835
FIN,TOTAL,CAF_PAS,2017,M06,15462
FRA,TOTAL,CAF_PAS,2017,M06,113523
HRV,TOTAL,CAF_PAS,2017,M06,10018
HUN,TOTAL,CAF_PAS,2017,M06,8322
IRL,TOTAL,CAF_PAS,2017,M06,23522
ISL,TOTAL,CAF_PAS,2017,M06,5643
ITA,TOTAL,CAF_PAS,2017,M06,103230
LTU,TOTAL,CAF_PAS,2017,M06,4513
LUX,TOTAL,CAF_PAS,2017,M06,4648
LVA,TOTAL,CAF_PAS,2017,M06,6269
MNE,TOTAL,CAF_PAS,2017,M06,2726
MKD,TOTAL,CAF_PAS,2017,M06,1298
MLT,TOTAL,CAF_PAS,2017,M06,3919
NLD,TOTAL,CAF_PAS,2017,M06,48293
NOR,TOTAL,CAF_PAS,2017,M06,37848
POL,TOTAL,CAF_PAS,2017,M06,29247
PRT,TOTAL,CAF_PAS,2017,M06,33784
ROU,TOTAL,CAF_PAS,2017,M06,13468
RS,TOTAL,CAF_PAS,2017,M06,5258
SWE,TOTAL,CAF_PAS,2017,M06,32412
SVN,TOTAL,CAF_PAS,2017,M06,2147
SVK,TOTAL,CAF_PAS,2017,M06,2109
TUR,TOTAL,CAF_PAS,2017,M06,83334
GBR,TOTAL,CAF_PAS,2017,M06,180458
AUT,INTL,CAF_PAS,2017,M05,22198
BEL,INTL,CAF_PAS,2017,M05,25278
BGR,INTL,CAF_PAS,2017,M05,5656
CHE,INTL,CAF_PAS,2017,M05,37751
CYP,INTL,CAF_PAS,2017,M05,7046
CZE,INTL,CAF_PAS,2017,M05,11682
DEU,INTL,CAF_PAS,2017,M05,131922
DNK,INTL,CAF_PAS,2017,M05,23442
EST,INTL,CAF_PAS,2017,M05,3036
GRC,INTL,CAF_PAS,2017,M05,28177
ESP,INTL,CAF_PAS,2017,M05,103772
FIN,INTL,CAF_PAS,2017,M05,12364
FRA,INTL,CAF_PAS,2017,M05,85725
HRV,INTL,CAF_PAS,2017,M05,7291
HUN,INTL,CAF_PAS,2017,M05,8164
IRL,INTL,CAF_PAS,2017,M05,22138
ISL,INTL,CAF_PAS,2017,M05,1549
ITA,INTL,CAF_PAS,2017,M05,75613
LTU,INTL,CAF_PAS,2017,M05,4536
LUX,INTL,CAF_PAS,2017,M05,4681
LVA,INTL,CAF_PAS,2017,M05,6001
MNE,INTL,CAF_PAS,2017,M05,1667
MKD,INTL,CAF_PAS,2017,M05,1253
MLT,INTL,CAF_PAS,2017,M05,3832
NLD,INTL,CAF_PAS,2017,M05,49968
NOR,INTL,CAF_PAS,2017,M05,17103
POL,INTL,CAF_PAS,2017,M05,24166
PRT,INTL,CAF_PAS,2017,M05,27274
ROU,INTL,CAF_PAS,2017,M05,11318
RS,INTL,CAF_PAS,2017,M05,4741
SWE,INTL,CAF_PAS,2017,M05,23030
SVN,INTL,CAF_PAS,2017,M05,2049
SVK,INTL,CAF_PAS,2017,M05,1443
TUR,INTL,CAF_PAS,2017,M05,48047
GBR,INTL,CAF_PAS,2017,M05,145718
AUT,"NAT",CAF_PAS,2017,M05,956
BEL,"NAT",CAF_PAS,2017,M05,550
BGR,"NAT",CAF_PAS,2017,M05,258
CHE,"NAT",CAF_PAS,2017,M05,1027
CYP,"NAT",CAF_PAS,2017,M05,0
CZE,"NAT",CAF_PAS,2017,M05,278
DEU,"NAT",CAF_PAS,2017,M05,22036
DNK,"NAT",CAF_PAS,2017,M05,3623
EST,"NAT",CAF_PAS,2017,M05,209
GRC,"NAT",CAF_PAS,2017,M05,8335
ESP,"NAT",CAF_PAS,2017,M05,27959
FIN,"NAT",CAF_PAS,2017,M05,3487
FRA,"NAT",CAF_PAS,2017,M05,28246
HRV,"NAT",CAF_PAS,2017,M05,874
HUN,"NAT",CAF_PAS,2017,M05,1
IRL,"NAT",CAF_PAS,2017,M05,250
ISL,"NAT",CAF_PAS,2017,M05,4
ITA,"NAT",CAF_PAS,2017,M05,21987
LTU,"NAT",CAF_PAS,2017,M05,1
LUX,"NAT",CAF_PAS,2017,M05,4
LVA,"NAT",CAF_PAS,2017,M05,17
MNE,"NAT",CAF_PAS,2017,M05,0
MKD,"NAT",CAF_PAS,2017,M05,0
MLT,"NAT",CAF_PAS,2017,M05,0
NLD,"NAT",CAF_PAS,2017,M05,19
NOR,"NAT",CAF_PAS,2017,M05,20940
POL,"NAT",CAF_PAS,2017,M05,2758
PRT,"NAT",CAF_PAS,2017,M05,4996
ROU,"NAT",CAF_PAS,2017,M05,1591
RS,"NAT",CAF_PAS,2017,M05,2
SWE,"NAT",CAF_PAS,2017,M05,10624
SVN,"NAT",CAF_PAS,2017,M05,0
SVK,"NAT",CAF_PAS,2017,M05,78
TUR,"NAT",CAF_PAS,2017,M05,29987
GBR,"NAT",CAF_PAS,2017,M05,31866
AUT,TOTAL,CAF_PAS,2017,M05,23154
BEL,TOTAL,CAF_PAS,2017,M05,25828
BGR,TOTAL,CAF_PAS,2017,M05,5914
CHE,TOTAL,CAF_PAS,2017,M05,38778
CYP,TOTAL,CAF_PAS,2017,M05,7046
CZE,TOTAL,CAF_PAS,2017,M05,11960
DEU,TOTAL,CAF_PAS,2017,M05,153958
DNK,TOTAL,CAF_PAS,2017,M05,27065
EST,TOTAL,CAF_PAS,2017,M05,3245
GRC,TOTAL,CAF_PAS,2017,M05,36512
ESP,TOTAL,CAF_PAS,2017,M05,131731
FIN,TOTAL,CAF_PAS,2017,M05,15851
FRA,TOTAL,CAF_PAS,2017,M05,113971
HRV,TOTAL,CAF_PAS,2017,M05,8165
HUN,TOTAL,CAF_PAS,2017,M05,8165
IRL,TOTAL,CAF_PAS,2017,M05,22388
ISL,TOTAL,CAF_PAS,2017,M05,1553
ITA,TOTAL,CAF_PAS,2017,M05,97600
LTU,TOTAL,CAF_PAS,2017,M05,4537
LUX,TOTAL,CAF_PAS,2017,M05,4685
LVA,TOTAL,CAF_PAS,2017,M05,6018
MNE,TOTAL,CAF_PAS,2017,M05,1667
MKD,TOTAL,CAF_PAS,2017,M05,1253
MLT,TOTAL,CAF_PAS,2017,M05,3832
NLD,TOTAL,CAF_PAS,2017,M05,49987
NOR,TOTAL,CAF_PAS,2017,M05,38043
POL,TOTAL,CAF_PAS,2017,M05,26924
PRT,TOTAL,CAF_PAS,2017,M05,32270
ROU,TOTAL,CAF_PAS,2017,M05,12909
RS,TOTAL,CAF_PAS,2017,M05,4743
SWE,TOTAL,CAF_PAS,2017,M05,33654
SVN,TOTAL,CAF_PAS,2017,M05,2049
SVK,TOTAL,CAF_PAS,2017,M05,1521
TUR,TOTAL,CAF_PAS,2017,M05,78034
GBR,TOTAL,CAF_PAS,2017,M05,177584
AUT,INTL,CAF_PAS,2017,M04,20497
BEL,INTL,CAF_PAS,2017,M04,22925
BGR,INTL,CAF_PAS,2017,M04,4406
CHE,INTL,CAF_PAS,2017,M04,36375
CYP,INTL,CAF_PAS,2017,M04,5726
CZE,INTL,CAF_PAS,2017,M04,10633
DEU,INTL,CAF_PAS,2017,M04,119608
DNK,INTL,CAF_PAS,2017,M04,21189
EST,INTL,CAF_PAS,2017,M04,2637
GRC,INTL,CAF_PAS,2017,M04,15847
ESP,INTL,CAF_PAS,2017,M04,92714
FIN,INTL,CAF_PAS,2017,M04,11148
FRA,INTL,CAF_PAS,2017,M04,80127
HRV,INTL,CAF_PAS,2017,M04,4564
HUN,INTL,CAF_PAS,2017,M04,7650
IRL,INTL,CAF_PAS,2017,M04,20053
ISL,INTL,CAF_PAS,2017,M04,3627
ITA,INTL,CAF_PAS,2017,M04,69463
LTU,INTL,CAF_PAS,2017,M04,4103
LUX,INTL,CAF_PAS,2017,M04,4306
LVA,INTL,CAF_PAS,2017,M04,5451
MNE,INTL,CAF_PAS,2017,M04,1339
MKD,INTL,CAF_PAS,2017,M04,1212
MLT,INTL,CAF_PAS,2017,M04,3497
NLD,INTL,CAF_PAS,2017,M04,45663
NOR,INTL,CAF_PAS,2017,M04,15476
POL,INTL,CAF_PAS,2017,M04,21682
PRT,INTL,CAF_PAS,2017,M04,25171
ROU,INTL,CAF_PAS,2017,M04,10862
RS,INTL,CAF_PAS,2017,M04,4478
SWE,INTL,CAF_PAS,2017,M04,20410
SVN,INTL,CAF_PAS,2017,M04,1903
SVK,INTL,CAF_PAS,2017,M04,1356
TUR,INTL,CAF_PAS,2017,M04,40250
GBR,INTL,CAF_PAS,2017,M04,129791
AUT,"NAT",CAF_PAS,2017,M04,901
BEL,"NAT",CAF_PAS,2017,M04,563
BGR,"NAT",CAF_PAS,2017,M04,217
CHE,"NAT",CAF_PAS,2017,M04,998
CYP,"NAT",CAF_PAS,2017,M04,0
CZE,"NAT",CAF_PAS,2017,M04,235
DEU,"NAT",CAF_PAS,2017,M04,19592
DNK,"NAT",CAF_PAS,2017,M04,3079
EST,"NAT",CAF_PAS,2017,M04,188
GRC,"NAT",CAF_PAS,2017,M04,6971
ESP,"NAT",CAF_PAS,2017,M04,27034
FIN,"NAT",CAF_PAS,2017,M04,3419
FRA,"NAT",CAF_PAS,2017,M04,25712
HRV,"NAT",CAF_PAS,2017,M04,726
HUN,"NAT",CAF_PAS,2017,M04,0
IRL,"NAT",CAF_PAS,2017,M04,240
ISL,"NAT",CAF_PAS,2017,M04,0
ITA,"NAT",CAF_PAS,2017,M04,19527
LTU,"NAT",CAF_PAS,2017,M04,0
LUX,"NAT",CAF_PAS,2017,M04,0
LVA,"NAT",CAF_PAS,2017,M04,0
MNE,"NAT",CAF_PAS,2017,M04,0
MKD,"NAT",CAF_PAS,2017,M04,0
MLT,"NAT",CAF_PAS,2017,M04,0
NLD,"NAT",CAF_PAS,2017,M04,12
NOR,"NAT",CAF_PAS,2017,M04,17773
POL,"NAT",CAF_PAS,2017,M04,2544
PRT,"NAT",CAF_PAS,2017,M04,4847
ROU,"NAT",CAF_PAS,2017,M04,1446
RS,"NAT",CAF_PAS,2017,M04,4
SWE,"NAT",CAF_PAS,2017,M04,9356
SVN,"NAT",CAF_PAS,2017,M04,0
SVK,"NAT",CAF_PAS,2017,M04,74
TUR,"NAT",CAF_PAS,2017,M04,28705
GBR,"NAT",CAF_PAS,2017,M04,29471
AUT,TOTAL,CAF_PAS,2017,M04,21398
BEL,TOTAL,CAF_PAS,2017,M04,23488
BGR,TOTAL,CAF_PAS,2017,M04,4623
CHE,TOTAL,CAF_PAS,2017,M04,37373
CYP,TOTAL,CAF_PAS,2017,M04,5726
CZE,TOTAL,CAF_PAS,2017,M04,10868
DEU,TOTAL,CAF_PAS,2017,M04,139200
DNK,TOTAL,CAF_PAS,2017,M04,24268
EST,TOTAL,CAF_PAS,2017,M04,2825
GRC,TOTAL,CAF_PAS,2017,M04,22818
ESP,TOTAL,CAF_PAS,2017,M04,119748
FIN,TOTAL,CAF_PAS,2017,M04,14567
FRA,TOTAL,CAF_PAS,2017,M04,105839
HRV,TOTAL,CAF_PAS,2017,M04,5290
HUN,TOTAL,CAF_PAS,2017,M04,7650
IRL,TOTAL,CAF_PAS,2017,M04,20293
ISL,TOTAL,CAF_PAS,2017,M04,3627
ITA,TOTAL,CAF_PAS,2017,M04,88990
LTU,TOTAL,CAF_PAS,2017,M04,4103
LUX,TOTAL,CAF_PAS,2017,M04,4306
LVA,TOTAL,CAF_PAS,2017,M04,5451
MNE,TOTAL,CAF_PAS,2017,M04,1339
MKD,TOTAL,CAF_PAS,2017,M04,1212
MLT,TOTAL,CAF_PAS,2017,M04,3497
NLD,TOTAL,CAF_PAS,2017,M04,45675
NOR,TOTAL,CAF_PAS,2017,M04,33249
POL,TOTAL,CAF_PAS,2017,M04,24226
PRT,TOTAL,CAF_PAS,2017,M04,30018
ROU,TOTAL,CAF_PAS,2017,M04,12308
RS,TOTAL,CAF_PAS,2017,M04,4482
SWE,TOTAL,CAF_PAS,2017,M04,29766
SVN,TOTAL,CAF_PAS,2017,M04,1903
SVK,TOTAL,CAF_PAS,2017,M04,1430
TUR,TOTAL,CAF_PAS,2017,M04,68955
GBR,TOTAL,CAF_PAS,2017,M04,159262
AUT,INTL,CAF_PAS,2017,M03,20489
BEL,INTL,CAF_PAS,2017,M03,21865
BGR,INTL,CAF_PAS,2017,M03,4171
CHE,INTL,CAF_PAS,2017,M03,35750
CYP,INTL,CAF_PAS,2017,M03,3879
CZE,INTL,CAF_PAS,2017,M03,9815
DEU,INTL,CAF_PAS,2017,M03,109338
DNK,INTL,CAF_PAS,2017,M03,21767
EST,INTL,CAF_PAS,2017,M03,2697
GRC,INTL,CAF_PAS,2017,M03,8522
ESP,INTL,CAF_PAS,2017,M03,73445
FIN,INTL,CAF_PAS,2017,M03,11376
FRA,INTL,CAF_PAS,2017,M03,69787
HRV,INTL,CAF_PAS,2017,M03,2648
HUN,INTL,CAF_PAS,2017,M03,7005
IRL,INTL,CAF_PAS,2017,M03,18457
ISL,INTL,CAF_PAS,2017,M03,3449
ITA,INTL,CAF_PAS,2017,M03,58531
LTU,INTL,CAF_PAS,2017,M03,3694
LUX,INTL,CAF_PAS,2017,M03,3953
LVA,INTL,CAF_PAS,2017,M03,5076
MNE,INTL,CAF_PAS,2017,M03,1003
MKD,INTL,CAF_PAS,2017,M03,1100
MLT,INTL,CAF_PAS,2017,M03,2701
NLD,INTL,CAF_PAS,2017,M03,42726
NOR,INTL,CAF_PAS,2017,M03,15299
POL,INTL,CAF_PAS,2017,M03,20760
PRT,INTL,CAF_PAS,2017,M03,20288
ROU,INTL,CAF_PAS,2017,M03,9967
RS,INTL,CAF_PAS,2017,M03,4101
SWE,INTL,CAF_PAS,2017,M03,20345
SVN,INTL,CAF_PAS,2017,M03,1680
SVK,INTL,CAF_PAS,2017,M03,1270
TUR,INTL,CAF_PAS,2017,M03,33955
GBR,INTL,CAF_PAS,2017,M03,120467
AUT,"NAT",CAF_PAS,2017,M03,988
BEL,"NAT",CAF_PAS,2017,M03,622
BGR,"NAT",CAF_PAS,2017,M03,158
CHE,"NAT",CAF_PAS,2017,M03,1096
CYP,"NAT",CAF_PAS,2017,M03,0
CZE,"NAT",CAF_PAS,2017,M03,290
DEU,"NAT",CAF_PAS,2017,M03,21466
DNK,"NAT",CAF_PAS,2017,M03,3476
EST,"NAT",CAF_PAS,2017,M03,197
GRC,"NAT",CAF_PAS,2017,M03,6581
ESP,"NAT",CAF_PAS,2017,M03,26258
FIN,"NAT",CAF_PAS,2017,M03,3981
FRA,"NAT",CAF_PAS,2017,M03,25281
HRV,"NAT",CAF_PAS,2017,M03,612
HUN,"NAT",CAF_PAS,2017,M03,1
IRL,"NAT",CAF_PAS,2017,M03,249
ISL,"NAT",CAF_PAS,2017,M03,0
ITA,"NAT",CAF_PAS,2017,M03,18439
LTU,"NAT",CAF_PAS,2017,M03,1
LUX,"NAT",CAF_PAS,2017,M03,1
LVA,"NAT",CAF_PAS,2017,M03,10
MNE,"NAT",CAF_PAS,2017,M03,1
MKD,"NAT",CAF_PAS,2017,M03,0
MLT,"NAT",CAF_PAS,2017,M03,0
NLD,"NAT",CAF_PAS,2017,M03,12
NOR,"NAT",CAF_PAS,2017,M03,21330
POL,"NAT",CAF_PAS,2017,M03,2742
PRT,"NAT",CAF_PAS,2017,M03,4665
ROU,"NAT",CAF_PAS,2017,M03,1654
